source,ra,dec,reference,band,magnitude,magnitude_error,spectral_type_string,spectral_type_code,spectral_type_reference
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W2,12.055,0.01,L1.4,71.4,Bard14
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W2,12.055,0.01,L2,72.0,Reid08.1290
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W3,11.421,0.149,L1.4,71.4,Bard14
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W3,11.421,0.149,L2,72.0,Reid08.1290
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W3,11.219,0.143,L1.4,71.4,Bard14
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W3,11.219,0.143,L2,72.0,Reid08.1290
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W4,9.125,,L1.4,71.4,Bard14
2MASS J16573454+1054233,254.393916,10.906472,Reid08.1290,WISE.W4,9.125,,L2,72.0,Reid08.1290
SDSS J154343.92-014737.3,235.933,-1.7937,West08,2MASS.H,15.263,0.096,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,2MASS.J,15.963,0.086,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,2MASS.Ks,14.952,0.152,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,GAIA2.G,20.818710327148438,0.009817686775564789,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,GAIA2.Grp,18.98780059814453,0.07279312276882983,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,GAIA3.G,20.769655227661133,0.008707375123228488,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,GAIA3.Grp,19.198999404907227,0.06360972923212432,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,PAN-STARRS/PS1.i,20.31,0.01,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,PAN-STARRS/PS1.r,22.72,0.1,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,PAN-STARRS/PS1.y,17.82,0.02,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,PAN-STARRS/PS1.z,18.75,0.01,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,WFCAM.H,15.292,0.009,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,WFCAM.J,15.934,0.008,L0,70.0,West08
SDSS J154343.92-014737.3,235.933,-1.7937,West08,WFCAM.K,14.731,0.01,L0,70.0,West08
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,2MASS.H,15.525,0.095,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,2MASS.J,16.327,0.093,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,2MASS.Ks,15.125,0.134,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,PAN-STARRS/PS1.i,20.75,0.03,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,PAN-STARRS/PS1.r,23.04,0.17,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,PAN-STARRS/PS1.y,18.27,0.01,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,PAN-STARRS/PS1.z,19.26,0.03,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,WISE.W1,14.721,0.017,L1,71.0,Hawl02
SDSS J035048.62-051812.8,57.7026,-5.3036,Hawl02,WISE.W2,14.507,0.021,L1,71.0,Hawl02
WISEA J015601.22+525304.4,29.00508333333333,52.88455555555556,Meis20.123,IRAC.I1,16.7,0.02,T8,88.0,Meis20.123
WISEA J015601.22+525304.4,29.00508333333333,52.88455555555556,Meis20.123,IRAC.I2,15.35,0.02,T8,88.0,Meis20.123
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,IRAC.I1,17.59,0.23,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,IRAC.I2,16.33,0.12,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WFCAM.H,19.12,0.05,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WFCAM.J,18.43,0.04,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WFCAM.K,19.23,0.06,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WFCAM.Y,19.633,0.133,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WISE.W1,18.408,0.172,T7.5,87.5,Chiu08
ULAS J013939.77+004813.8,24.9158,0.8039,Chiu08,WISE.W2,16.267,0.086,T7.5,87.5,Chiu08
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.H,14.111,0.042,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.H,14.111,0.042,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.H,14.111,0.042,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.J,14.947,0.045,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.J,14.947,0.045,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.J,14.947,0.045,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.Ks,13.879,0.057,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.Ks,13.879,0.057,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,2MASS.Ks,13.879,0.057,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I1,12.41,0.01,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I1,12.41,0.01,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I1,12.41,0.01,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I2,12.13,0.01,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I2,12.13,0.01,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,IRAC.I2,12.13,0.01,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.y,17.18,0.02,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.y,17.18,0.02,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.y,17.18,0.02,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.z,18.71,0.02,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.z,18.71,0.02,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,PAN-STARRS/PS1.z,18.71,0.02,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.H,14.21,0.04,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.H,14.21,0.04,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.H,14.21,0.04,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.J,14.72,0.005,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.J,14.72,0.005,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.J,14.72,0.005,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.K,13.775,0.006,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.K,13.775,0.006,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WFCAM.K,13.775,0.006,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W1,13.063,0.013,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W1,13.063,0.013,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W1,13.063,0.013,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W2,12.198,0.009,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W2,12.198,0.009,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W2,12.198,0.009,T3,83.0,Pine16
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W3,10.67,0.099,T0+T3.5,80.0,Missing
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W3,10.67,0.099,T2,82.0,Burg06.1067
2MASS J07584037+3247245,119.6667917,32.7884417,Missing,WISE.W3,10.67,0.099,T3,83.0,Pine16
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,PAN-STARRS/PS1.z,21.29,0.09,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WFCAM.H,16.986,0.047,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WFCAM.J,18.089,0.049,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WFCAM.K,16.215,0.036,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WFCAM.Y,19.602,0.093,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WISE.W1,15.629,0.021,T0:,80.0,DayJ13
ULAS J235618.01+075420.4,359.0751,7.9056,DayJ13,WISE.W2,15.312,0.039,T0:,80.0,DayJ13
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,2MASS.H,16.168,0.173,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,2MASS.J,16.62,0.142,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,2MASS.Ks,15.295,0.162,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,PAN-STARRS/PS1.i,21.52,0.05,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,PAN-STARRS/PS1.y,18.82,0.01,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,PAN-STARRS/PS1.z,19.91,0.02,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WFCAM.H,15.947,0.022,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WFCAM.J,16.625,0.017,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WFCAM.K,15.354,0.018,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WFCAM.Y,17.916,0.028,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WFCAM.Y,18.062,0.029,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WISE.W1,14.803,0.017,L3.5:,73.5,Knap04
SDSSp J131415.52-000848.1,198.5647,-0.1467,Geba02,WISE.W2,14.588,0.022,L3.5:,73.5,Knap04
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,2MASS.H,13.68,0.04,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,2MASS.J,14.31,0.03,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,2MASS.Ks,13.21,0.03,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,GAIA2.G,18.993669509887695,0.0039814154157544815,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,GAIA2.Grp,17.34879493713379,0.009214662318987087,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,GAIA3.G,18.982803344726562,0.002723144903190109,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,GAIA3.Grp,17.393552780151367,0.014440156305432154,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WFCAM.H,13.722,0.036,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WFCAM.J,14.24,0.003,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WFCAM.K,13.18,0.032,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WISE.W1,12.819,0.013,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WISE.W2,12.524,0.01,L0,70.0,Koen17
2MASS J07410404-0359495,115.2668,-3.9971,Koen17,WISE.W3,11.772,0.277,L0,70.0,Koen17
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,PAN-STARRS/PS1.y,19.3,0.03,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,PAN-STARRS/PS1.z,20.85,0.03,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WFCAM.H,16.44,0.022,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WFCAM.J,17.016,0.014,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WFCAM.K,16.272,0.034,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WFCAM.Y,17.986,0.023,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WISE.W1,15.96,0.027,T3,83.0,Maro15
ULAS J115759.04+092200.7,179.4962,9.3668,Pinf08,WISE.W2,14.971,0.028,T3,83.0,Maro15
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,2MASS.H,12.161,0.031,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,2MASS.J,12.985,0.024,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,2MASS.Ks,11.65,0.021,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,GAIA2.G,17.648813247680664,0.0020858997579835943,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,GAIA2.Grp,16.046207427978516,0.011716532768205164,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,GAIA3.G,17.642379760742188,0.001637098381154289,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,GAIA3.Grp,16.08222770690918,0.004838162093210314,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,PAN-STARRS/PS1.i,17.18,0.01,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,PAN-STARRS/PS1.r,19.41,0.03,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,PAN-STARRS/PS1.y,14.84,0.01,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,PAN-STARRS/PS1.z,15.79,0.01,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WFCAM.H,12.221,0.021,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WFCAM.J,12.951,0.024,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WFCAM.K,11.633,0.021,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WFCAM.Y,13.958,0.055,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WISE.W1,11.396,0.014,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WISE.W2,11.182,0.013,L0.2,70.2,Bard14
2MASSI J1438082+640836,219.5345,64.1434,Cruz03,WISE.W3,10.511,0.071,L0.2,70.2,Bard14
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,2MASS.H,14.756,0.058,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,2MASS.J,15.65,0.056,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,2MASS.Ks,14.437,0.075,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,GAIA2.G,20.32765769958496,0.009737921745653551,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,GAIA2.Grp,18.731966018676758,0.029656972857207493,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,GAIA3.G,20.30229377746582,0.00812578470709933,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,GAIA3.Grp,18.73309326171875,0.039829648668830334,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,PAN-STARRS/PS1.i,19.82,0.01,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,PAN-STARRS/PS1.r,21.77,0.14,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,PAN-STARRS/PS1.y,17.41,0.01,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,PAN-STARRS/PS1.z,18.38,0.01,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WFCAM.H,14.836,0.006,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WFCAM.J,15.5,0.05,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WFCAM.K,14.312,0.006,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WFCAM.Y,16.518,0.01,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WISE.W1,14.033,0.015,L0:,70.0,Schn02
SDSSp J225529.09-003433.4,343.8712,-0.576,Schn02,WISE.W2,13.828,0.015,L0:,70.0,Schn02
WISEA J175328.55-590447.6,268.3689583333333,-59.079888888888895,Meis20.123,IRAC.I1,17.34,0.04,T9,89.0,Meis20.123
WISEA J175328.55-590447.6,268.3689583333333,-59.079888888888895,Meis20.123,IRAC.I2,15.19,0.02,T9,89.0,Meis20.123
WISEA J175328.55-590447.6,268.3689583333333,-59.079888888888895,Meis20.123,WFCAM.J,19.05,0.09,T9,89.0,Meis20.123
WISEA J175328.55-590447.6,268.3689583333333,-59.079888888888895,Meis20.123,WISE.W1,19.423,0.452,T9,89.0,Meis20.123
WISEA J175328.55-590447.6,268.3689583333333,-59.079888888888895,Meis20.123,WISE.W2,15.508,0.041,T9,89.0,Meis20.123
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,2MASS.H,13.461,0.028,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,2MASS.J,14.24,0.03,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,2MASS.Ks,12.944,0.027,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,GAIA2.G,19.089298248291016,0.0037044007631806437,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,GAIA2.Grp,17.374805450439453,0.017663674351468595,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,GAIA3.G,19.14613914489746,0.007252386953387998,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,GAIA3.Grp,17.45537567138672,0.0211207359662757,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,PAN-STARRS/PS1.g,22.75,0.12,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,PAN-STARRS/PS1.i,18.68,0.01,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,PAN-STARRS/PS1.r,21.42,0.07,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,PAN-STARRS/PS1.y,16.12,0.01,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,PAN-STARRS/PS1.z,17.1,0.01,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WFCAM.H,13.519,0.027,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WFCAM.J,14.176,0.03,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WFCAM.K,12.9,0.027,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WFCAM.Y,15.199,0.058,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W1,12.525,0.028,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W1,12.521,0.014,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W2,12.163,0.027,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W2,12.17,0.01,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W3,11.877,0.276,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W3,11.78,0.335,L0: VL-G,70.0,Alle13
2MASS J20135152-2806020,303.46467,-28.100556,Reid08.1290,WISE.W4,8.663,,L0: VL-G,70.0,Alle13
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,PAN-STARRS/PS1.i,20.72,0.02,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,PAN-STARRS/PS1.y,18.18,0.01,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,PAN-STARRS/PS1.z,19.16,0.01,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,WFCAM.J,16.246,0.015,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,WFCAM.K,15.035,0.012,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,WISE.W1,14.769,0.015,L0,70.0,Schm10.1808
SDSS J163142.02+243359.7,247.9244,24.5664,Schm10.1808,WISE.W2,14.546,0.018,L0,70.0,Schm10.1808
SDSS J075054.74+445418.7,117.7282,44.9056,West08,2MASS.H,14.456,0.058,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,2MASS.J,15.132,0.062,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,2MASS.Ks,14.247,0.074,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,GAIA2.G,19.498865127563477,0.004227566570573237,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,GAIA2.Grp,17.82004737854004,0.026462939684341238,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,GAIA3.G,19.423526763916016,0.01745851668972491,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,GAIA3.Grp,17.886310577392578,0.02253877011409905,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,IRAC.I1,13.54,0.02,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,IRAC.I2,13.46,0.02,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,PAN-STARRS/PS1.i,18.99,0.02,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,PAN-STARRS/PS1.y,16.65,0.01,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,PAN-STARRS/PS1.z,17.5,0.01,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,WFCAM.J,14.958,0.006,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,WFCAM.K,14.054,0.009,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,WISE.W1,13.759,0.013,L0,70.0,West08
SDSS J075054.74+445418.7,117.7282,44.9056,West08,WISE.W2,13.443,0.012,L0,70.0,West08
SDSS J133257.73+325813.1,203.2405,32.9701,West08,2MASS.H,15.489,0.112,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,2MASS.J,16.567,0.111,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,2MASS.Ks,15.33,0.119,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,GAIA2.G,21.165695190429688,0.024418351606581016,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,GAIA3.G,21.15131378173828,0.02666376949887519,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,GAIA3.Grp,19.499095916748047,0.10393800085756938,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,PAN-STARRS/PS1.i,20.65,0.03,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,PAN-STARRS/PS1.y,18.26,0.02,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,PAN-STARRS/PS1.z,19.19,0.02,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WFCAM.H,15.783,0.018,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WFCAM.J,16.374,0.012,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WFCAM.K,15.251,0.016,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WFCAM.Y,17.401,0.017,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WISE.W1,14.98,0.017,L0,70.0,Zhan09
SDSS J133257.73+325813.1,203.2405,32.9701,West08,WISE.W2,14.735,0.021,L0,70.0,Zhan09
SDSS J090238.98+301840.3,135.6623,30.3112,West08,2MASS.H,15.443,0.102,L0,70.0,Schm10.1808
SDSS J090238.98+301840.3,135.6623,30.3112,West08,2MASS.J,16.235,0.095,L0,70.0,Schm10.1808
