source,spectral_type_string,2MASS.H,2MASS.J,2MASS.Ks,ACAM.i,ACAM.z,Cousins.I,Cousins.R,DENIS.I,DENIS.J,DENIS.Ks,GAIA2.G,GAIA2.Grp,GAIA3.G,GAIA3.Grp,GALEX.NUV,IRAC.I1,IRAC.I2,IRAC.I3,IRAC.I4,JWST/MIRI.F1000W,JWST/MIRI.F1280W,JWST/MIRI.F1500W,JWST/MIRI.F1800W,JWST/MIRI.F2100W,Johnson.V,MIPS.24mu,NACO.Lp,NICMOS1.F090M,NICMOS1.F110W,NIRI.Y,NSFCam.H,NSFCam.J,NSFCam.K,NSFCam.Lp,NSFCam.Mp,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,SDSS.g,SDSS.i,SDSS.r,SDSS.u,SDSS.z,UFTI.H,UFTI.J,UFTI.K,UFTI.Y,UKIDSS.H,UKIDSS.J,UKIDSS.K,UKIDSS.Y,VISTA.H,VISTA.J,VISTA.Ks,VISTA.Y,VisAO.Ys,WFCAM.H,WFCAM.J,WFCAM.K,WFCAM.Y,WISE.W1,WISE.W2,WISE.W3,WISE.W4,Wircam.Y
2MASS J01262109+1428057,L2: VL-G,16.172,17.108,15.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39,,20.04,21.14,,,,,,,,,,,,,,,,,,,16.146,17.455,15.115,18.987,14.212,13.702,12.379,9.127,
2MASS J01262109+1428057,L4 gamma,16.172,17.108,15.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39,,20.04,21.14,,,,,,,,,,,,,,,,,,,16.146,17.455,15.115,18.987,14.212,13.702,12.379,9.127,
2MASS J01282664-5545343,L1,12.916,13.775,12.336,,,,,,,,18.595714569091797,,18.6098690032959,17.0477352142334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68,,,11.968,11.713,11.222,,
2MASS J01282664-5545343,L2,12.916,13.775,12.336,,,,,,,,18.595714569091797,,18.6098690032959,17.0477352142334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68,,,11.968,11.713,11.222,,
2MASS J01311838+3801554,L1.5,13.696,14.679,13.054,,,,,,,,19.689746856689453,,19.689964294433594,18.168020248413086,,,,,,,,,,,,,,,,,,,,,,,19.19,21.43,16.85,17.79,,,,,,,,,,,,,,,,,,,13.773,14.629,12.971,,12.549,12.252,11.797,,
2MASS J01311838+3801554,L4:,13.696,14.679,13.054,,,,,,,,19.689746856689453,,19.689964294433594,18.168020248413086,,,,,,,,,,,,,,,,,,,,,,,19.19,21.43,16.85,17.79,,,,,,,,,,,,,,,,,,,13.773,14.629,12.971,,12.549,12.252,11.797,,
2MASS J01340281+0508125,L1,15.163,16.19,14.634,,,,,,,,21.045183181762695,,20.978492736816406,19.42703628540039,,,,,,,,,,,,,,,,,,,,,,,20.42,22.81,18.06,19.06,,,,,,,,,,,,,,,,,,,15.249,16.016,14.622,17.229,14.256,14.002,,,
2MASS J01410321+1804502,L1,13.034,13.875,12.492,,,,,,,,18.724977493286133,17.083425521850586,18.71534538269043,17.113632202148438,,11.89,11.92,11.76,11.67,,,,,,,,,,,,,,,,,,18.26,20.52,15.84,16.81,,,,,,,,,,,,,,,,,,,13.104,13.825,12.467,,12.143,11.916,11.465,9.184,
2MASS J01410321+1804502,L4.5,13.034,13.875,12.492,,,,,,,,18.724977493286133,17.083425521850586,18.71534538269043,17.113632202148438,,11.89,11.92,11.76,11.67,,,,,,,,,,,,,,,,,,18.26,20.52,15.84,16.81,,,,,,,,,,,,,,,,,,,13.104,13.825,12.467,,12.143,11.916,11.465,9.184,
2MASS J01414839-1601196,L7:,15.161,16.209,14.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.31,,18.37,19.37,,,,,,,,,,,,,,,,,,,15.145,16.06,14.341,17.246,13.681,13.315,,,
2MASS J01415823-4633574,L0 gamma,13.875,14.83,13.1,,,,,,14.764,12.921,20.020301818847656,18.291860580444336,19.97437858581543,18.423288345336914,,12.36,12.17,11.95,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.958,14.782,13.065,15.997,12.551,12.17,11.784,9.243,
2MASS J01415823-4633574,L0: VL-G,13.875,14.83,13.1,,,,,,14.764,12.921,20.020301818847656,18.291860580444336,19.97437858581543,18.423288345336914,,12.36,12.17,11.95,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.958,14.782,13.065,15.997,12.551,12.17,11.784,9.243,
2MASS J01443536-0716142,L5,13.008,14.191,12.268,,,,,,,,19.63360023498535,17.936077117919922,19.620758056640625,18.034944534301758,,11.32,11.38,,,,,,,,,,,,,,,,,,,,19.47,21.65,16.53,17.63,,,,,,,,,,,,,,,,,,,13.087,14.15,12.258,15.522,11.603,11.361,10.883,8.928,
2MASS J01472702+4731142,L1.5,14.847,15.843,14.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24,,17.89,18.82,,,,,,,,,,,,,,,,,,,,15.763,14.324,,13.949,13.729,12.452,,
2MASS J01514155+1244300,T1,15.603,16.566,15.183,,,,,,,,,,,,,14.06,13.91,13.62,13.34,,,,,,,,,,17.26,,15.54,16.25,15.18,13.54,,,,,18.57,20.0,25.06652,22.70413,24.41431,24.67359,19.37656,,,,,,,,,,,,,,15.597,16.388,15.288,17.404,14.586,13.894,12.139,8.711,
2MASS J01531463-6744181,L2.9 VL-G,15.109,16.412,14.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.713,13.216,12.514,9.335,
2MASS J01531463-6744181,L2:,15.109,16.412,14.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.713,13.216,12.514,9.335,
2MASS J01550354+0950003,L3.2 INT-G,13.763,14.825,13.139,,,,,,,,20.01375389099121,18.353713989257812,20.00663185119629,18.471576690673828,,,12.24,,,,,,,,,,,,,,,,,,,,19.71,21.67,17.03,18.08,,,,,,,,,,,,,,,,,,,13.884,14.731,13.114,16.109,12.544,12.204,11.984,8.889,
2MASS J01550354+0950003,L5,13.763,14.825,13.139,,,,,,,,20.01375389099121,18.353713989257812,20.00663185119629,18.471576690673828,,,12.24,,,,,,,,,,,,,,,,,,,,19.71,21.67,17.03,18.08,,,,,,,,,,,,,,,,,,,13.884,14.731,13.114,16.109,12.544,12.204,11.984,8.889,
2MASS J02050344+1251422,L5,14.449,15.679,13.671,,,,,,,,21.0904483795166,,20.986865997314453,19.45730972290039,,,12.6,,,,,,,,,,,,,,,,,,,,20.75,,17.93,19.0,,,,,,,,,,,,,,,,,,,14.513,15.561,13.637,17.018,12.923,12.551,11.818,8.881,
2MASS J02050344+1251422,L5.5,14.449,15.679,13.671,,,,,,,,21.0904483795166,,20.986865997314453,19.45730972290039,,,12.6,,,,,,,,,,,,,,,,,,,,20.75,,17.93,19.0,,,,,,,,,,,,,,,,,,,14.513,15.561,13.637,17.018,12.923,12.551,11.818,8.881,
2MASS J02052940-1159296,L5.5::,13.568,14.587,12.998,,,,,,,,20.017009735107422,,20.232181549072266,18.061922073364258,,,,,,,,,,,,,,,,,,,,,,,19.91,,16.65,17.66,,,,,,,,,,,,,,,,,,,13.61,14.43,12.99,15.55,12.248,11.815,10.765,,
2MASS J02052940-1159296,L7,13.568,14.587,12.998,,,,,,,,20.017009735107422,,20.232181549072266,18.061922073364258,,,,,,,,,,,,,,,,,,,,,,,19.91,,16.65,17.66,,,,,,,,,,,,,,,,,,,13.61,14.43,12.99,15.55,12.248,11.815,10.765,,
2MASS J02062493+2640237,L8 (red),15.096,16.53,14.523,,,,,,,,,,,,,13.08,12.87,,,,,,,,,,,,,,,,,,,,,,18.71,19.73,,,,,,,,,,,,,,,,,,,,16.471,14.347,,13.421,12.865,11.167,,
2MASS J02074284+0000564,T4.5,,16.799,,,,,,,,,,,,,,15.59,14.98,14.67,14.17,,,,,,,,,,17.84,,,,,,,,,,19.37,21.0,25.637,25.043,24.497,26.289,20.04,16.79,16.75,16.71,17.94,,,,,,,,,,16.805,16.73,16.721,18.021,16.353,14.988,12.836,9.043,
2MASS J02081833+2542533,L1,13.107,13.989,12.588,,,,,,,,18.829092025756836,17.20315170288086,18.815038681030273,17.229084014892578,,,,,,,,,,,,,,,,,,,,,,,18.36,20.84,15.95,16.92,,,,,,,,,,,,,,,,,,,13.18,13.872,12.53,,12.201,11.969,,,
2MASS J02082363+2737400,L5,14.56,15.714,13.872,,,,,,,,21.144756317138672,,21.139793395996094,19.442907333374023,,,,,,,,,,,,,,,,,,,,,,,20.77,,17.97,18.99,,,,,,,,,,,,,,,,,,,,15.646,13.924,,13.289,12.987,12.176,8.67,
2MASS J02103857-3015313,L0 gamma,14.161,15.066,13.5,,,,,,,,20.086896896362305,18.438507080078125,20.05290985107422,18.463428497314453,,,,,,,,,,,,,,,,,,,,,,,19.64,,17.08,18.13,,,,,,,,,,,,,,14.135,14.901,,16.052,,,,,,12.998,12.652,11.934,9.355,
2MASS J02103857-3015313,L1.0 VL-G,14.161,15.066,13.5,,,,,,,,20.086896896362305,18.438507080078125,20.05290985107422,18.463428497314453,,,,,,,,,,,,,,,,,,,,,,,19.64,,17.08,18.13,,,,,,,,,,,,,,14.135,14.901,,16.052,,,,,,12.998,12.652,11.934,9.355,
2MASS J02132062+3648506C,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,,17.57,19.22,,,,,,,,,,,,,,,,,,,14.887,15.158,14.93,16.279,,,,,
2MASS J02132880+4444453,L1.5,12.757,13.494,12.213,,,,,,,,18.250364303588867,16.63030242919922,18.24542808532715,16.66639518737793,,,,,,,,,,,,,,,,,,,,,,,17.83,20.24,15.38,16.34,,,,,,,,,,,,,,,,,,,12.81,13.386,12.155,,11.8,11.609,11.258,,
2MASS J02182913-3133230,L3,13.81,14.73,13.15,,,,,,,,19.77339744567871,18.142192840576172,19.907373428344727,18.191038131713867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.77,14.607,13.131,15.802,,,,,,12.495,12.287,11.914,9.415,
2MASS J02182913-3133230,L5.5,13.81,14.73,13.15,,,,,,,,19.77339744567871,18.142192840576172,19.907373428344727,18.191038131713867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.77,14.607,13.131,15.802,,,,,,12.495,12.287,11.914,9.415,
2MASS J02192196+0506306,L1,14.051,14.971,13.48,,,,,,,,20.041921615600586,18.194015502929688,20.087512969970703,18.274293899536133,,,,,,,,,,,,,,,,,,,,,,,19.47,21.64,16.94,17.92,,,,,,,,,,,,,,,,,,,14.089,14.855,13.453,16.022,12.938,12.597,12.001,9.204,
2MASS J02192196+0506306,L3.0,14.051,14.971,13.48,,,,,,,,20.041921615600586,18.194015502929688,20.087512969970703,18.274293899536133,,,,,,,,,,,,,,,,,,,,,,,19.47,21.64,16.94,17.92,,,,,,,,,,,,,,,,,,,14.089,14.855,13.453,16.022,12.938,12.597,12.001,9.204,
2MASS J02192807-1938416,L1,13.339,14.11,12.91,,,,,,,,18.91614532470703,17.26167869567871,19.076326370239258,17.31792640686035,,,,,,,,,,,,,,,,,,,,,,,18.49,21.09,16.0,16.98,,,,,,,,,,,,,,,,,,,13.406,14.063,12.893,15.14,12.545,12.307,12.486,9.176,
2MASS J02192807-1938416,L1:,13.339,14.11,12.91,,,,,,,,18.91614532470703,17.26167869567871,19.076326370239258,17.31792640686035,,,,,,,,,,,,,,,,,,,,,,,18.49,21.09,16.0,16.98,,,,,,,,,,,,,,,,,,,13.406,14.063,12.893,15.14,12.545,12.307,12.486,9.176,
2MASS J02235464-5815067,L0 gamma,14.003,15.07,13.42,,,,,,,,20.22364044189453,18.545133590698242,20.279451370239258,18.588665008544922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.819,12.431,11.506,9.466,
2MASS J02265658-5327032,L0.5 VL-G,14.346,15.403,13.752,,,,,,,,20.156455993652344,18.56673240661621,20.080432891845703,18.681846618652344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.252,12.837,11.594,8.726,
2MASS J02271036-1624479,L0.5:,12.63,13.573,12.143,,,,,,,,18.401714324951172,16.80935287475586,18.377878189086914,16.807451248168945,,,,,,,,,,,,,,,,,,,,,,,17.93,20.16,15.56,16.5,,,,,,,,,,,,,,,,,,,12.698,13.53,12.127,14.664,11.772,11.557,11.122,9.322,
2MASS J02271036-1624479,L1,12.63,13.573,12.143,,,,,,,,18.401714324951172,16.80935287475586,18.377878189086914,16.807451248168945,,,,,,,,,,,,,,,,,,,,,,,17.93,20.16,15.56,16.5,,,,,,,,,,,,,,,,,,,12.698,13.53,12.127,14.664,11.772,11.557,11.122,9.322,
2MASS J02281101+2537380,L0,12.993,13.839,12.471,,,,,,,,18.94161033630371,16.97882080078125,19.248449325561523,17.022674560546875,,,,,,,,,,,,,,,,,,,,,,,18.17,20.57,15.76,16.71,,,,,,,,,,,,,,,,,,,13.06,13.718,12.426,,12.124,11.899,11.36,,
2MASS J02281101+2537380,L0:,12.993,13.839,12.471,,,,,,,,18.94161033630371,16.97882080078125,19.248449325561523,17.022674560546875,,,,,,,,,,,,,,,,,,,,,,,18.17,20.57,15.76,16.71,,,,,,,,,,,,,,,,,,,13.06,13.718,12.426,,12.124,11.899,11.36,,
2MASS J02284243+1639329,L0:,12.325,13.166,11.818,,,,,,,,17.81209945678711,16.226224899291992,17.775726318359375,16.228544235229492,,,,,,,,,,,,,,,,,,,,,,21.54,17.34,19.76,14.99,15.91,,,,,,,,,,,,,,,,,,,12.383,13.09,11.801,14.052,11.592,11.392,11.12,8.719,
2MASS J02284355-6325052,L0:,12.747,13.556,12.248,,,,,,,,18.28218650817871,16.61469268798828,18.2723388671875,16.67548370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.032,11.801,11.088,,
2MASS J02284355-6325052,L1,12.747,13.556,12.248,,,,,,,,18.28218650817871,16.61469268798828,18.2723388671875,16.67548370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.032,11.801,11.088,,
2MASS J02292794-0053282,L0: VL-G,15.746,16.49,15.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38,,18.75,19.82,,,,,,,,,,,,,,,,,,,15.808,16.608,15.145,17.805,14.653,14.371,,,
2MASS J02301551+2704061,L0:,13.478,14.294,12.986,,,,,,,,19.057273864746094,17.428537368774414,19.044219970703125,17.4918155670166,,,,,,,,,,,,,,,,,,,,,,,18.59,21.0,16.15,17.13,,,,,,,,,,,,,,,,,,,13.541,14.257,12.964,15.266,12.636,12.375,11.981,9.029,
2MASS J02304442-3027275,L1,15.21,15.822,14.886,,,,,,,,20.76522445678711,18.983333587646484,20.72395133972168,19.126813888549805,,,,,,,,,,,,,,,,,,,,,,,20.24,,17.8,18.76,,,,,,,,,,,,,,,,,,,15.287,15.78,14.865,16.848,14.298,14.058,12.865,,
2MASS J02330145-6403420,L2,15.588,16.304,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.617,14.394,,,
2MASS J02340093-6442068,L0 gamma,14.442,15.325,13.852,,,,,,,,20.25957489013672,18.561681747436523,20.2293701171875,18.611543655395508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.244,12.905,12.572,9.494,
2MASS J02340093-6442068,L0.8 VL-G,14.442,15.325,13.852,,,,,,,,20.25957489013672,18.561681747436523,20.2293701171875,18.611543655395508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.244,12.905,12.572,9.494,
2MASS J02355993-2331205,L1,12.725,,12.186,,,,,,,,18.597576141357422,16.892009735107422,18.598556518554688,16.963647842407227,,,,,,,,,,,,,,,,,,,,,,,17.4,,15.39,16.16,,,,,,,,,,,,,,,,,,,12.795,12.66,12.17,13.819,,,,,
2MASS J02361794+0048548,L6,15.265,16.098,14.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,,18.14,19.24,,,,,,,,,,,,,,,,,,,15.131,16.008,14.55,17.17,13.829,13.421,12.655,,
2MASS J02361794+0048548,L6.5,15.265,16.098,14.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,,18.14,19.24,,,,,,,,,,,,,,,,,,,15.131,16.008,14.55,17.17,13.829,13.421,12.655,,
2MASS J02394245-1735471,L0,13.525,14.291,13.039,,,,,,,,19.009580612182617,17.384145736694336,18.997432708740234,17.44644546508789,,,,,,,,,,,,,,,,,,,,,,,18.53,20.71,16.16,17.1,,,,,,,,,,,,,,,,,,,13.587,14.25,13.02,15.305,12.71,12.425,11.792,9.353,
2MASS J02410564-5511466,L1.6 VL-G,14.33,15.387,13.739,,,,,,,,20.583749771118164,18.845191955566406,20.54323387145996,18.863935470581055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.171,12.84,12.207,,
2MASS J02411151-0326587,L0 gamma,14.811,15.799,14.035,,,,,,,,20.914806365966797,19.114517211914062,20.881074905395508,19.207210540771484,,13.39,13.24,13.04,12.77,,,,,,,,,,,,,,,,,,20.47,22.86,17.89,18.96,24.95762,20.50441,22.54184,24.54752,18.5997,,,,,,,,,,,,,,14.871,15.723,13.997,16.903,13.638,13.256,12.766,9.0,
2MASS J02411151-0326587,L1: VL-G,14.811,15.799,14.035,,,,,,,,20.914806365966797,19.114517211914062,20.881074905395508,19.207210540771484,,13.39,13.24,13.04,12.77,,,,,,,,,,,,,,,,,,20.47,22.86,17.89,18.96,24.95762,20.50441,22.54184,24.54752,18.5997,,,,,,,,,,,,,,14.871,15.723,13.997,16.903,13.638,13.256,12.766,9.0,
2MASS J02415367-1241069,L1.9,14.646,15.605,13.931,,,,,,,,20.557445526123047,,20.48750877380371,18.89359474182129,,,,,,,,,,,,,,,,,,,,,,,20.02,,17.64,18.62,,,,,,,,,,,,,,,,,,,14.717,15.56,13.91,16.736,13.603,13.311,12.875,9.576,
2MASS J02415367-1241069,L2:,14.646,15.605,13.931,,,,,,,,20.557445526123047,,20.48750877380371,18.89359474182129,,,,,,,,,,,,,,,,,,,,,,,20.02,,17.64,18.62,,,,,,,,,,,,,,,,,,,14.717,15.56,13.91,16.736,13.603,13.311,12.875,9.576,
2MASS J02431371-2453298,T5.5,15.137,15.381,15.216,,,,,,,,,,,,,13.9,12.95,12.71,12.27,,,,,,,,,,16.23,,,,,,,,,,17.95,19.83,,,,,,,,,,,,,,,,,,,15.39,15.13,15.34,16.13,14.666,12.923,11.488,9.247,
2MASS J02431371-2453298,T6,15.137,15.381,15.216,,,,,,,,,,,,,13.9,12.95,12.71,12.27,,,,,,,,,,16.23,,,,,,,,,,17.95,19.83,,,,,,,,,,,,,,,,,,,15.39,15.13,15.34,16.13,14.666,12.923,11.488,9.247,
2MASS J02441019-3548036,L0.8 FLD-G,14.42,15.342,13.794,,,,,,,,20.25542640686035,18.5843505859375,20.238195419311523,18.64405632019043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.441,13.204,12.544,,
2MASS J0249-0557 c,L2 VL-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.61,16.64,14.78,,14.138,13.615,12.516,,
2MASS J02511490-0352459,L1,12.254,13.059,11.662,,,,,,,,,,,,,10.88,10.87,,,,,,,,,,,,,,,,,,,,17.7,19.89,15.06,16.05,,,,,,,,,,,,,,,,,,,12.3,12.94,11.64,,11.205,10.887,10.437,8.768,
2MASS J02511490-0352459,L3,12.254,13.059,11.662,,,,,,,,,,,,,10.88,10.87,,,,,,,,,,,,,,,,,,,,17.7,19.89,15.06,16.05,,,,,,,,,,,,,,,,,,,12.3,12.94,11.64,,11.205,10.887,10.437,8.768,
2MASS J02540788+0223563,T8,15.884,16.557,,,,,,,,,,,,,,14.69,12.7,,,,,,,,,,,,,,,,,,,,,,18.96,20.89,,,,,,,,,,,,,,,,,,,16.292,15.916,16.732,17.0,15.75,12.74,11.357,9.44,
2MASS J02550357-4700509,L8,12.204,13.246,11.558,,,,,,,,18.610435485839844,16.80240249633789,18.598426818847656,16.880054473876953,,10.29,10.2,9.89,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,13.12,11.56,,10.725,10.171,9.142,8.637,
2MASS J02550357-4700509,L9,12.204,13.246,11.558,,,,,,,,18.610435485839844,16.80240249633789,18.598426818847656,16.880054473876953,,10.29,10.2,9.89,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,13.12,11.56,,10.725,10.171,9.142,8.637,
2MASS J02572581-3105523,L8,13.52,14.672,12.88,,,,,,,,19.945531845092773,18.107999801635742,19.91366195678711,18.24403190612793,,,,,,,,,,,,,,,,,,,,,,,20.21,,,17.76,,,,,,,,,,,,,,13.598,14.593,12.868,15.66,,,,,,12.073,11.659,10.565,,
2MASS J02572581-3105523,L8:,13.52,14.672,12.88,,,,,,,,19.945531845092773,18.107999801635742,19.91366195678711,18.24403190612793,,,,,,,,,,,,,,,,,,,,,,,20.21,,,17.76,,,,,,,,,,,,,,13.598,14.593,12.868,15.66,,,,,,12.073,11.659,10.565,,
2MASS J02583123-1520536,L3.0 INT-G,14.866,15.908,14.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,18.18,19.14,,,,,,,,,,,,,,,,,,,,,,,13.608,13.236,12.55,,
2MASS J03001631+2130205,L6 pec (sl. blue),14.731,15.877,14.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97,,17.99,19.08,,,,,,,,,,,,,,,,,,,,15.74,14.214,,13.621,13.314,,,
2MASS J03032042-7312300,L2 gamma,15.096,16.137,14.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.751,13.366,12.36,,
2MASS J03101401-2756452,L5,14.662,15.795,13.959,,,,,,,,21.17211151123047,,21.046377182006836,19.42169952392578,,,12.85,,,,,,,,,,,,,,,,,,,,20.75,,18.01,19.06,,,,,,,,,,,,,,,,,,,14.751,15.717,13.939,17.102,13.174,12.834,12.518,9.627,
2MASS J03101401-2756452,L6.5,14.662,15.795,13.959,,,,,,,,21.17211151123047,,21.046377182006836,19.42169952392578,,,12.85,,,,,,,,,,,,,,,,,,,,20.75,,18.01,19.06,,,,,,,,,,,,,,,,,,,14.751,15.717,13.939,17.102,13.174,12.834,12.518,9.627,
2MASS J03140344+1603056,L0,11.823,12.526,11.238,,,,,,,,17.23191261291504,15.63286304473877,17.24266815185547,15.669854164123535,,,,,,,,,,,,,,,,,,,,,,21.08,16.8,19.11,14.39,15.37,,,,,,,,,,,,,,,,,,,11.868,12.41,11.208,,10.882,10.62,10.018,8.613,
2MASS J03140344+1603056,L0: FLD-G,11.823,12.526,11.238,,,,,,,,17.23191261291504,15.63286304473877,17.24266815185547,15.669854164123535,,,,,,,,,,,,,,,,,,,,,,21.08,16.8,19.11,14.39,15.37,,,,,,,,,,,,,,,,,,,11.868,12.41,11.208,,10.882,10.62,10.018,8.613,
2MASS J03164512-2848521,L0:,13.772,14.578,13.114,,,,,,,,19.570295333862305,17.907941818237305,19.5544376373291,17.9757022857666,,,,,,,,,,,,,,,,,,,,,,,19.14,21.57,16.58,17.65,,,,,,,,,,,,,,,,,,,13.851,14.528,13.086,15.668,12.642,12.312,11.672,9.364,
2MASS J03164512-2848521,L1.7 INT-G,13.772,14.578,13.114,,,,,,,,19.570295333862305,17.907941818237305,19.5544376373291,17.9757022857666,,,,,,,,,,,,,,,,,,,,,,,19.14,21.57,16.58,17.65,,,,,,,,,,,,,,,,,,,13.851,14.528,13.086,15.668,12.642,12.312,11.672,9.364,
2MASS J03185403-3421292,L6.5,14.346,15.569,13.507,,,,,,,,20.967281341552734,,20.970523834228516,19.276514053344727,,,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.402,15.689,13.45,16.73,,,,,,12.619,12.126,11.034,9.729,
2MASS J03185403-3421292,L7,14.346,15.569,13.507,,,,,,,,20.967281341552734,,20.970523834228516,19.276514053344727,,,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.402,15.689,13.45,16.73,,,,,,12.619,12.126,11.034,9.729,
2MASS J03231002-4631237,L0 gamma,14.32,15.39,13.7,,,,,,,,20.595157623291016,18.890995025634766,20.529163360595703,18.974092483520508,,12.84,12.68,12.48,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.407,15.35,13.67,16.642,13.067,12.665,11.807,9.18,
2MASS J03250136+2253039,L3,14.328,15.426,13.774,,,,,,,,20.567188262939453,,20.532503128051758,18.947040557861328,,,,,,,,,,,,,,,,,,,,,,,20.15,,17.58,18.63,,,,,,,,,,,,,,,,,,,14.403,15.331,13.789,,13.28,12.999,12.187,,
2MASS J03250136+2253039,L3.3,14.328,15.426,13.774,,,,,,,,20.567188262939453,,20.532503128051758,18.947040557861328,,,,,,,,,,,,,,,,,,,,,,,20.15,,17.58,18.63,,,,,,,,,,,,,,,,,,,14.403,15.331,13.789,,13.28,12.999,12.187,,
2MASS J03255322+0425406,T5.5,,,,,,,,,,,,,,,,15.07,13.77,,,,,,,,,,,,,,,,,,,,,,18.78,20.72,25.25,23.59,25.24,25.59,19.75,16.25,15.9,16.47,17.23,,,,,,,,,,16.258,15.996,16.523,17.168,15.8,13.783,12.446,9.091,
2MASS J03261367+2950152,L3.5,14.395,15.481,13.835,,,,,,,,20.685834884643555,18.94656753540039,20.66582489013672,19.08675193786621,,,,,,,,,,,,,,,,,,,,,,,20.24,22.41,17.68,18.7,,,,,,,,,,,,,,,,,,,14.551,15.421,13.819,16.696,13.19,12.805,,,
2MASS J03261367+2950152,L4.6,14.395,15.481,13.835,,,,,,,,20.685834884643555,18.94656753540039,20.66582489013672,19.08675193786621,,,,,,,,,,,,,,,,,,,,,,,20.24,22.41,17.68,18.7,,,,,,,,,,,,,,,,,,,14.551,15.421,13.819,16.696,13.19,12.805,,,
2MASS J03264225-2102057,L4.1 FLD-G,14.793,16.134,13.922,,,,,,,,,,,,,12.6,12.48,,,,,,,,,,,,,,,,,,,,21.27,,18.55,19.63,,,,,,,,,,,,,,,15.965,,,,,,,,12.95,12.435,12.173,9.663,
2MASS J03264225-2102057,L5 beta,14.793,16.134,13.922,,,,,,,,,,,,,12.6,12.48,,,,,,,,,,,,,,,,,,,,21.27,,18.55,19.63,,,,,,,,,,,,,,,15.965,,,,,,,,12.95,12.435,12.173,9.663,
2MASS J03274091-3148156,L3,15.043,16.093,14.151,,,,,,,,21.171661376953125,,21.075836181640625,19.229190826416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.972,15.885,,17.266,,,,,,13.634,13.263,13.001,9.802,
2MASS J03284265+2302051,L8,15.547,16.693,14.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47,16.35,14.87,13.33,,,,,18.65,19.84,,,,,,,,,,,,,,,,,,,15.577,16.506,14.945,17.609,14.152,13.603,12.412,8.824,
