source,spectral_type_string,spectral_type_code,J,H,Ks,W1,W2,JH,HK,JK,W1W2,KW1,KW2
SDSS J151136.24+353511.4,L1,71.0,16.294,15.62,14.946,14.631,14.36,0.6740000000000013,0.6739999999999995,1.3480000000000008,0.2710000000000008,0.3149999999999995,0.5860000000000003
SDSS J151506.11+443648.3,L7.5:,77.5,16.583,15.636,14.757,14.009,13.566,0.9469999999999992,0.8789999999999996,1.8259999999999987,0.4429999999999996,0.7479999999999993,1.190999999999999
SDSS J151527.14+341232.7,L1,71.0,16.269,15.173,14.647,14.409,14.194,1.0959999999999983,0.5259999999999998,1.621999999999998,0.21499999999999986,0.23799999999999955,0.4529999999999994
SDSS J151542.29+325543.2,L0,70.0,16.215,15.569,14.963,14.768,14.477,0.645999999999999,0.6060000000000016,1.2520000000000007,0.29100000000000037,0.1949999999999985,0.4859999999999989
SDSS J151603.03+025928.9,T0:,80.0,17.23,15.997,15.433,14.653,14.115,1.2330000000000005,0.5640000000000001,1.7970000000000006,0.5380000000000003,0.7799999999999994,1.3179999999999996
SDSS J151603.96+573907.6,L0,70.0,16.147,15.481,15.204,14.802,14.463,0.6659999999999986,0.27699999999999925,0.9429999999999978,0.3390000000000004,0.402000000000001,0.7410000000000014
SDSS J151643.01+305344.4,T0.5:,80.5,16.848,15.868,15.081,14.125,13.441,0.9799999999999986,0.7870000000000008,1.7669999999999995,0.6839999999999993,0.9559999999999995,1.6399999999999988
SDSS J152103.24+013142.7,T3,83.0,16.399,15.576,15.347,14.904,14.015,0.8230000000000004,0.22900000000000098,1.0520000000000014,0.8889999999999993,0.4429999999999996,1.331999999999999
SDSS J152314.46+105258.9,L0,70.0,16.087,15.154,14.821,14.214,13.981,0.9329999999999998,0.3330000000000002,1.266,0.23300000000000054,0.6069999999999993,0.8399999999999999
SDSS J152324.45-021133.8,L0,70.0,,,,14.147,13.893,,,,0.25399999999999956,,
SDSS J152529.74+200407.9,L1,71.0,15.507,14.606,14.016,13.747,13.528,0.9009999999999998,0.5899999999999999,1.4909999999999997,0.21899999999999942,0.26900000000000013,0.48799999999999955
SDSS J152531.32+581053.1,L6.5:,76.5,17.055,15.826,15.552,14.93,14.609,1.2289999999999992,0.2740000000000009,1.5030000000000001,0.32099999999999973,0.6219999999999999,0.9429999999999996
SDSS J152621.06+280806.9,L1,71.0,,,,14.092,14.004,,,,0.08800000000000097,,
SDSS J153012.87+514717.1,L0,70.0,15.047,14.313,13.737,13.417,13.177,0.734,0.5760000000000005,1.3100000000000005,0.2400000000000002,0.3200000000000003,0.5600000000000005
SDSS J153119.91+262835.2,L0,70.0,,,,15.248,15.077,,,,0.17099999999999937,,
SDSS J153223.34+261118.8,L1,71.0,16.118,15.328,14.898,14.395,14.195,0.7899999999999991,0.4299999999999997,1.2199999999999989,0.1999999999999993,0.5030000000000001,0.7029999999999994
SDSS J153417.05+161546.1,T3.5,83.5,16.753,16.078,16.06,15.41,14.48,0.6750000000000007,0.018000000000000682,0.6930000000000014,0.9299999999999997,0.6499999999999986,1.5799999999999983
SDSS J153453.33+121949.2,L4:,74.0,15.332,14.303,13.827,12.986,12.684,1.029,0.47600000000000087,1.5050000000000008,0.3020000000000014,0.8409999999999993,1.1430000000000007
SDSS J153721.97+140507.5,L0,70.0,16.132,15.463,15.046,14.714,14.566,0.6690000000000023,0.4169999999999998,1.086000000000002,0.1479999999999997,0.33199999999999896,0.47999999999999865
SDSS J154009.36+374230.3,L9:,79.0,16.558,15.348,14.739,13.962,13.657,1.209999999999999,0.609,1.818999999999999,0.3049999999999997,0.777000000000001,1.0820000000000007
SDSS J154050.74+503324.4,L0,70.0,16.662,16.42,15.7,15.53,15.358,0.24199999999999733,0.7200000000000024,0.9619999999999997,0.17199999999999882,0.16999999999999993,0.34199999999999875
SDSS J154343.92-014737.3,L0,70.0,15.963,15.263,14.952,,,0.6999999999999993,0.31099999999999994,1.0109999999999992,,,
SDSS J154501.09+033714.3,L0,70.0,16.344,15.629,15.289,15.086,14.961,0.7150000000000016,0.33999999999999986,1.0550000000000015,0.125,0.2029999999999994,0.3279999999999994
SDSS J154502.87+061807.8,L4,74.0,16.365,15.604,15.275,14.665,14.419,0.7609999999999992,0.32899999999999885,1.089999999999998,0.24599999999999866,0.6100000000000012,0.8559999999999999
SDSS J154508.93+355527.3,L7.5,77.5,16.834,15.997,15.427,14.565,14.185,0.8369999999999997,0.5700000000000003,1.407,0.379999999999999,0.8620000000000001,1.241999999999999
SDSS J154625.94+160917.9,L0,70.0,15.714,14.805,14.189,13.936,13.709,0.9090000000000007,0.6159999999999997,1.5250000000000004,0.2270000000000003,0.2530000000000001,0.4800000000000004
SDSS J154628.38+253634.3,L1,71.0,15.76,15.069,14.711,14.309,14.052,0.690999999999999,0.35800000000000054,1.0489999999999995,0.2569999999999997,0.402000000000001,0.6590000000000007
SDSS J154727.23+033636.3,L2,72.0,16.077,15.07,14.27,13.979,13.698,1.0070000000000014,0.8000000000000007,1.8070000000000022,0.2809999999999988,0.29100000000000037,0.5719999999999992
SDSS J154849.02+172235.4,L5,75.0,16.104,15.142,14.456,13.79,13.518,0.9619999999999997,0.6859999999999999,1.6479999999999997,0.27199999999999847,0.6660000000000004,0.9379999999999988
SDSS J154854.89+281404.7,L0,70.0,15.94,14.933,14.45,14.192,14.008,1.0069999999999997,0.48300000000000054,1.4900000000000002,0.18400000000000105,0.2579999999999991,0.44200000000000017
SDSS J154910.12+551203.2,L3,73.0,,,,14.829,14.597,,,,0.2320000000000011,,
SDSS J154914.17+502235.8,L0,70.0,16.261,15.695,15.197,14.786,14.599,0.565999999999999,0.4980000000000011,1.064,0.1869999999999994,0.4109999999999996,0.597999999999999
SDSS J154951.39+490450.1,L0,70.0,16.245,15.317,15.07,,14.531,0.9280000000000008,0.2469999999999999,1.1750000000000007,,,0.5389999999999997
SDSS J155120.86+432930.3,L3,73.0,15.133,14.201,13.626,13.009,12.687,0.9319999999999986,0.5750000000000011,1.5069999999999997,0.32200000000000095,0.6169999999999991,0.9390000000000001
SDSS J155120.86+432930.3,L3.1,73.1,15.133,14.201,13.626,13.009,12.687,0.9319999999999986,0.5750000000000011,1.5069999999999997,0.32200000000000095,0.6169999999999991,0.9390000000000001
SDSS J155132.71+544201.2,L0,70.0,,,,13.162,12.965,,,,0.19700000000000095,,
SDSS J155215.38+065041.5,L0,70.0,16.779,15.91,15.63,14.909,14.617,0.8689999999999998,0.27999999999999936,1.1489999999999991,0.2919999999999998,0.7210000000000001,1.013
SDSS J155252.32-003501.9,L0,70.0,15.992,15.403,15.013,14.676,14.372,0.5890000000000004,0.39000000000000057,0.979000000000001,0.30400000000000027,0.33699999999999974,0.641
SDSS J155526.15+001720.6,L0,70.0,14.95,14.23,13.82,13.447,13.189,0.7199999999999989,0.41000000000000014,1.129999999999999,0.2579999999999991,0.3730000000000011,0.6310000000000002
SDSS J155644.35+172308.9,L0,70.0,14.669,13.865,13.347,12.922,12.631,0.8040000000000003,0.5180000000000007,1.322000000000001,0.29100000000000037,0.42499999999999893,0.7159999999999993
SDSS J155644.35+172308.9,L0.7,70.7,14.669,13.865,13.347,12.922,12.631,0.8040000000000003,0.5180000000000007,1.322000000000001,0.29100000000000037,0.42499999999999893,0.7159999999999993
SDSS J160140.86+215945.4,L1,71.0,,,,14.792,14.506,,,,0.2859999999999996,,
SDSS J160510.15+042152.1,L0,70.0,15.243,14.379,13.819,13.606,13.373,0.8640000000000008,0.5599999999999987,1.4239999999999995,0.23300000000000054,0.21300000000000097,0.4460000000000015
SDSS J160743.08+345947.4,L0,70.0,15.415,14.507,13.963,13.56,13.232,0.9079999999999995,0.5440000000000005,1.452,0.3280000000000012,0.4029999999999987,0.7309999999999999
SDSS J161106.31+002547.0,L0,70.0,17.02,16.526,15.828,15.898,15.745,0.4939999999999998,0.6980000000000004,1.1920000000000002,0.15300000000000047,-0.07000000000000028,0.08300000000000018
SDSS J161312.06+472918.2,L0,70.0,15.955,15.23,14.791,14.467,14.244,0.7249999999999996,0.43900000000000006,1.1639999999999997,0.22300000000000075,0.32399999999999984,0.5470000000000006
SDSS J161349.44+134608.6,L0,70.0,16.406,15.511,15.125,14.704,14.471,0.8949999999999996,0.38599999999999923,1.2809999999999988,0.23300000000000054,0.4209999999999994,0.6539999999999999
SDSS J161420.50+004643.6,L2,72.0,16.23,15.587,14.85,14.582,14.387,0.6430000000000007,0.7370000000000001,1.3800000000000008,0.19500000000000028,0.2679999999999989,0.4629999999999992
SDSS J161459.98+400435.1,L2,72.0,16.568,15.842,15.009,14.573,14.272,0.7260000000000009,0.8330000000000002,1.559000000000001,0.30100000000000016,0.43599999999999994,0.7370000000000001
SDSS J161611.36+521328.0,L0,70.0,15.397,14.631,14.179,13.75,13.448,0.766,0.45199999999999996,1.218,0.3019999999999996,0.42900000000000027,0.7309999999999999
SDSS J161626.46+221859.2,L5::,75.0,17.258,16.225,15.823,14.777,14.322,1.0329999999999977,0.402000000000001,1.4349999999999987,0.45500000000000007,1.0460000000000012,1.5010000000000012
SDSS J161731.65+401859.7,L4,74.0,16.741,15.605,14.754,14.049,13.723,1.1359999999999992,0.8510000000000009,1.987,0.32599999999999874,0.7050000000000001,1.0309999999999988
SDSS J161840.27+202045.6,L0,70.0,16.146,15.2,14.814,,14.141,0.9460000000000015,0.38599999999999923,1.3320000000000007,,,0.673
SDSS J161928.31+005011.9,L1.3,71.3,14.391,13.66,13.19,12.708,12.476,0.7309999999999999,0.47000000000000064,1.2010000000000005,0.23199999999999932,0.4819999999999993,0.7139999999999986
SDSS J161928.31+005011.9,L2,72.0,14.391,13.66,13.19,12.708,12.476,0.7309999999999999,0.47000000000000064,1.2010000000000005,0.23199999999999932,0.4819999999999993,0.7139999999999986
SDSS J162051.17+323732.1,L6,76.0,17.507,16.296,15.52,14.751,14.376,1.211000000000002,0.7759999999999998,1.9870000000000019,0.375,0.7690000000000001,1.1440000000000001
SDSS J162124.66+274702.7,L1,71.0,,,,15.175,14.98,,,,0.19500000000000028,,
SDSS J162208.04+454813.1,L0,70.0,15.861,15.081,14.437,13.993,13.729,0.7800000000000011,0.6440000000000001,1.4240000000000013,0.2640000000000011,0.44399999999999906,0.7080000000000002
SDSS J162255.27+115924.1,L6:,76.0,16.879,16.149,15.548,14.739,14.571,0.7300000000000004,0.6010000000000009,1.3310000000000013,0.16800000000000104,0.8089999999999993,0.9770000000000003
SDSS J162307.37+290827.7,L1,71.0,,,,14.604,14.373,,,,0.23099999999999987,,
SDSS J162321.84+153039.2,L0,70.0,15.939,15.133,14.629,14.451,14.171,0.8060000000000009,0.5039999999999996,1.3100000000000005,0.28000000000000114,0.17799999999999905,0.4580000000000002
SDSS J162559.01+334705.5,L0,70.0,15.622,14.688,14.229,13.913,13.745,0.9339999999999993,0.4590000000000014,1.3930000000000007,0.16800000000000104,0.31599999999999895,0.484
SDSS J162603.03+211313.0,L3,73.0,,,,13.306,13.026,,,,0.27999999999999936,,
SDSS J162603.03+211313.0,L4.7:,74.7,,,,13.306,13.026,,,,0.27999999999999936,,
SDSS J162834.35+242847.2,L1,71.0,15.902,14.995,14.483,14.086,13.872,0.907,0.5119999999999987,1.4189999999999987,0.2140000000000004,0.39700000000000024,0.6110000000000007
SDSS J162838.35+625945.7,L0,70.0,,,,14.331,14.014,,,,0.31700000000000017,,
SDSS J162838.77+230821.1,T7,87.0,16.458,16.107,15.872,16.161,13.859,0.3509999999999991,0.23499999999999943,0.5859999999999985,2.3020000000000014,-0.2890000000000015,2.013
SDSS J163022.92+081822.0,T5.5,85.5,16.396,16.332,16.41,16.024,14.437,0.06400000000000006,-0.0779999999999994,-0.013999999999999346,1.5870000000000015,0.38599999999999923,1.9730000000000008
SDSS J163030.53+434404.0,L7:,77.0,16.634,15.438,14.652,13.832,13.264,1.1959999999999997,0.7860000000000014,1.982000000000001,0.5680000000000014,0.8199999999999985,1.388
SDSS J163050.01+005101.3,L1,71.0,16.004,15.247,14.617,14.091,13.796,0.7570000000000014,0.629999999999999,1.3870000000000005,0.29499999999999993,0.5260000000000016,0.8210000000000015
SDSS J163050.01+005101.3,L2,72.0,16.004,15.247,14.617,14.091,13.796,0.7570000000000014,0.629999999999999,1.3870000000000005,0.29499999999999993,0.5260000000000016,0.8210000000000015
SDSS J163142.02+243359.7,L0,70.0,,,,14.769,14.546,,,,0.22300000000000075,,
SDSS J163239.34+415004.3,T1:,81.0,,,,15.962,15.318,,,,0.6440000000000001,,
SDSS J163256.13+350507.2,L0.7,70.7,14.65,13.867,13.297,,,0.7829999999999995,0.5700000000000003,1.3529999999999998,,,
SDSS J163256.13+350507.2,L1,71.0,14.65,13.867,13.297,,,0.7829999999999995,0.5700000000000003,1.3529999999999998,,,
SDSS J163355.23+010027.0,L0,70.0,15.607,15.038,14.485,14.236,14.045,0.5689999999999991,0.5530000000000008,1.1219999999999999,0.19100000000000072,0.24899999999999878,0.4399999999999995
SDSS J163359.23-064056.5,L6,76.0,16.138,15.165,14.544,13.822,13.522,0.9730000000000025,0.6209999999999987,1.5940000000000012,0.29999999999999893,0.7220000000000013,1.0220000000000002
SDSS J163655.90+002526.4,L1,71.0,,,,16.321,16.315,,,,0.006000000000000227,,
SDSS J163748.65+275254.6,L0,70.0,14.947,14.156,13.844,13.517,13.263,0.7909999999999986,0.31200000000000117,1.1029999999999998,0.25399999999999956,0.32699999999999996,0.5809999999999995
SDSS J163817.31+321144.0,L0,70.0,15.392,14.642,14.164,13.851,13.545,0.75,0.47799999999999976,1.2279999999999998,0.30600000000000094,0.31299999999999883,0.6189999999999998
SDSS J164230.27+202048.1,L1,71.0,16.223,15.313,14.667,14.507,14.246,0.9099999999999984,0.6460000000000008,1.5559999999999992,0.26099999999999923,0.16000000000000014,0.4209999999999994
SDSS J164238.60+330855.6,L0,70.0,15.181,14.45,14.099,13.694,13.44,0.7309999999999999,0.3509999999999991,1.081999999999999,0.25400000000000134,0.40499999999999936,0.6590000000000007
SDSS J164438.14+284614.5,L2,72.0,,,,13.798,13.63,,,,0.16799999999999926,,
SDSS J164439.66+260013.3,L1,71.0,15.466,14.712,14.205,13.964,13.738,0.7539999999999996,0.5069999999999997,1.2609999999999992,0.22600000000000087,0.24099999999999966,0.4670000000000005
SDSS J164540.16+290744.4,L0,70.0,16.599,15.718,,15.093,14.808,0.8810000000000002,,,0.28500000000000014,,
SDSS J164748.33+190933.7,L0,70.0,16.28,15.448,15.013,,,0.8320000000000007,0.4350000000000005,1.2670000000000012,,,
SDSS J164911.16+300048.3,L1,71.0,16.116,15.381,14.919,14.485,14.331,0.7349999999999994,0.46199999999999974,1.1969999999999992,0.15399999999999991,0.43400000000000105,0.588000000000001
SDSS J164916.89+464340.0,L5,75.0,,,,15.033,14.68,,,,0.35299999999999976,,
SDSS J165031.33+352359.5,L2,72.0,,,,13.994,13.792,,,,0.20199999999999996,,
SDSS J165301.98+413847.5,L0,70.0,,,,14.947,14.705,,,,0.2419999999999991,,
SDSS J165309.93+245039.8,L0,70.0,,,,15.064,14.914,,,,0.15000000000000036,,
SDSS J165450.79+374714.6,L0.7,70.7,,,,13.235,12.999,,,,0.23599999999999888,,
SDSS J165450.79+374714.6,L2,72.0,,,,13.235,12.999,,,,0.23599999999999888,,
SDSS J16585026+1820006,L0,70.0,15.484,14.909,14.572,14.067,13.78,0.5749999999999993,0.3370000000000015,0.9120000000000008,0.2870000000000008,0.504999999999999,0.7919999999999998
SDSS J16585026+1820006,L0.9,70.9,15.484,14.909,14.572,14.067,13.78,0.5749999999999993,0.3370000000000015,0.9120000000000008,0.2870000000000008,0.504999999999999,0.7919999999999998
SDSS J170219.44+385841.2,L1,71.0,16.89,15.95,15.166,15.255,15.059,0.9400000000000013,0.7839999999999989,1.7240000000000002,0.1960000000000015,-0.08900000000000041,0.1070000000000011
SDSS J170302.52+355824.3,L0,70.0,15.068,14.405,13.966,13.71,13.467,0.6630000000000003,0.43900000000000006,1.1020000000000003,0.24300000000000033,0.25599999999999845,0.4989999999999988
SDSS J170310.64+252521.4,L0,70.0,16.632,16.459,15.761,15.406,15.119,0.17300000000000182,0.6980000000000004,0.8710000000000022,0.2870000000000008,0.35499999999999865,0.6419999999999995
SDSS J170316.71+190636.0,L0,70.0,14.916,14.096,13.651,13.343,13.041,0.8200000000000003,0.4450000000000003,1.2650000000000006,0.3019999999999996,0.30799999999999983,0.6099999999999994
SDSS J171049.35+332325.2,L0,70.0,15.13,14.541,14.083,13.806,13.507,0.5890000000000004,0.4580000000000002,1.0470000000000006,0.2989999999999995,0.277000000000001,0.5760000000000005
SDSS J171147.17+233130.5,L3.5:,73.5,16.815,15.958,15.212,14.668,14.353,0.8570000000000011,0.7460000000000004,1.6030000000000015,0.3149999999999995,0.5440000000000005,0.859
SDSS J171319.23+292816.1,L0,70.0,,,,14.635,14.379,,,,0.2560000000000002,,
SDSS J171714.10+652622.2,L4,74.0,,,,12.54,12.24,,,,0.29999999999999893,,
SDSS J171714.10+652622.2,L6.2,76.2,,,,12.54,12.24,,,,0.29999999999999893,,
SDSS J172006.69+615537.7,L3,73.0,,,,15.307,15.186,,,,0.12100000000000044,,
SDSS J172533.04+553332.5,L0,70.0,16.623,15.725,15.526,15.062,14.788,0.8980000000000015,0.19899999999999984,1.0970000000000013,0.27399999999999913,0.4640000000000004,0.7379999999999995
SDSS J172543.84+532534.9,L1,71.0,,,,13.985,13.79,,,,0.19500000000000028,,
SDSS J172545.59+640501.2,L2 pec (blue),72.0,,,,15.397,15.179,,,,0.21799999999999997,,
SDSS J172822.19+584509.9,L1,71.0,16.395,15.499,,14.609,14.404,0.895999999999999,,,0.20500000000000007,,
SDSS J173101.41+531047.9,L6:,76.0,16.374,15.484,14.854,14.094,13.761,0.8899999999999988,0.6300000000000008,1.5199999999999996,0.3330000000000002,0.7599999999999998,1.093
SDSS J175024.01+422237.8,T2,82.0,16.467,15.415,15.482,14.759,14.016,1.0519999999999996,-0.06700000000000017,0.9849999999999994,0.7430000000000003,0.722999999999999,1.4659999999999993
SDSS J175805.46+463311.9,T6.5,86.5,16.152,16.254,15.465,15.624,13.834,-0.10200000000000031,0.7890000000000015,0.6870000000000012,1.790000000000001,-0.1590000000000007,1.6310000000000002
SDSS J204317.69-155103.4,L9,79.0,16.625,16.054,15.402,14.74,14.237,0.5710000000000015,0.6519999999999992,1.2230000000000008,0.5030000000000001,0.661999999999999,1.1649999999999991
SDSS J204749.61-071818.3,T0:,80.0,,,,14.454,13.961,,,,0.4930000000000003,,
SDSS J205235.31-160929.8,T1:,81.0,,,,14.206,13.605,,,,0.6009999999999991,,
SDSS J205755.92-005006.7,L0,70.0,14.974,14.226,13.77,13.499,13.296,0.7479999999999993,0.4560000000000013,1.2040000000000006,0.20300000000000118,0.270999999999999,0.4740000000000002
SDSS J211846.77-001044.6,L1,71.0,16.204,15.618,15.071,14.83,14.697,0.5860000000000003,0.5470000000000006,1.133000000000001,0.1330000000000009,0.24099999999999966,0.37400000000000055
SDSS J211846.77-001044.6,L2.2:,72.2,16.204,15.618,15.071,14.83,14.697,0.5860000000000003,0.5470000000000006,1.133000000000001,0.1330000000000009,0.24099999999999966,0.37400000000000055
SDSS J212413.89+010000.3,T5,85.0,,,,15.654,14.184,,,,1.4700000000000006,,
SDSS J213151.87-001432.4,L0,70.0,,,,16.191,16.13,,,,0.06099999999999994,,
SDSS J213154.43-011939.3,L9,79.0,,,,15.025,14.752,,,,0.2729999999999997,,
SDSS J213154.43-011939.3,L9:,79.0,,,,15.025,14.752,,,,0.2729999999999997,,
SDSS J213352.72+101841.0,L5:,75.0,16.878,15.833,15.236,14.782,14.578,1.045,0.5969999999999995,1.6419999999999995,0.20400000000000063,0.4540000000000006,0.6580000000000013
SDSS J214527.82-073434.1,L0,70.0,15.588,14.918,14.305,14.011,13.816,0.6699999999999999,0.6129999999999995,1.2829999999999995,0.1949999999999985,0.2940000000000005,0.488999999999999
SDSS J215125.92-000200.7,L0,70.0,15.75,15.089,14.856,14.409,14.172,0.6609999999999996,0.23300000000000054,0.8940000000000001,0.2370000000000001,0.4469999999999992,0.6839999999999993
SDSS J215817.69+000300.3,L1.5,71.5,,,,15.345,15.116,,,,0.22900000000000098,,
SDSS J220517.48-003710.3,L0,70.0,16.819,16.24,15.46,15.218,15.081,0.5790000000000006,0.7799999999999976,1.3589999999999982,0.13700000000000045,0.24200000000000088,0.37900000000000134
SDSS J221743.53+000253.8,L1,71.0,,,,16.065,15.9,,,,0.16500000000000092,,
SDSS J222000.97+121436.5,L0,70.0,16.436,16.08,,14.913,14.665,0.35600000000000165,,,0.2480000000000011,,
SDSS J223550.14+122737.3,L0,70.0,,,,13.66,13.467,,,,0.19299999999999962,,
SDSS J225913.88-005158.2,L1.6,71.6,16.357,15.315,14.651,14.32,14.07,1.0419999999999998,0.6639999999999997,1.7059999999999995,0.25,0.3309999999999995,0.5809999999999995
SDSS J225913.88-005158.2,L2,72.0,16.357,15.315,14.651,14.32,14.07,1.0419999999999998,0.6639999999999997,1.7059999999999995,0.25,0.3309999999999995,0.5809999999999995
SDSS J230722.58-005746.6,L1,71.0,,,,16.136,15.679,,,,0.45699999999999896,,
SDSS J232804.58-103845.7,L3.5,73.5,17.005,15.841,15.083,14.624,14.317,1.1639999999999997,0.7579999999999991,1.9219999999999988,0.3070000000000004,0.45899999999999963,0.766
SDSS J233129.35+155222.5,L0,70.0,15.057,14.196,14.0,13.461,13.198,0.8610000000000007,0.19599999999999973,1.0570000000000004,0.2629999999999999,0.5389999999999997,0.8019999999999996
SDSS J233358.42+005012.1,L0,70.0,15.013,14.398,13.841,13.538,13.242,0.6150000000000002,0.5570000000000004,1.1720000000000006,0.2959999999999994,0.30299999999999905,0.5989999999999984
SDSS J233526.42+081721.3,L0,70.0,14.723,13.946,13.38,13.093,12.778,0.777000000000001,0.565999999999999,1.343,0.3149999999999995,0.2870000000000008,0.6020000000000003
SDSS J233615.99+004253.4,L0,70.0,17.077,15.707,15.286,15.081,14.856,1.370000000000001,0.42100000000000115,1.7910000000000021,0.22499999999999964,0.20500000000000007,0.4299999999999997
SDSS J234034.42-001351.6,L1,71.0,,,,15.004,14.82,,,,0.18399999999999928,,
SDSS J234406.88+011515.6,L3,73.0,,,,14.702,14.485,,,,0.21700000000000053,,
SDSS J234759.77-001546.9,L0,70.0,16.404,16.15,,15.581,15.411,0.25400000000000134,,,0.16999999999999993,,
SDSS J234841.38-004022.1,L1.5,71.5,,,,16.214,16.095,,,,0.11899999999999977,,
SDSS J235835.45-000909.5,L0,70.0,,,,15.953,15.674,,,,0.2789999999999999,,
SDSS J235841.98+000622.0,L1.5,71.5,17.172,16.523,15.622,15.409,15.15,0.6490000000000009,0.9009999999999998,1.5500000000000007,0.25900000000000034,0.2129999999999992,0.47199999999999953
SDSSp J005406.55-003101.8,L1,71.0,15.731,14.891,14.38,14.001,13.749,0.8399999999999999,0.5109999999999992,1.350999999999999,0.2519999999999989,0.37900000000000134,0.6310000000000002
SDSSp J005406.55-003101.8,L2.2,72.2,15.731,14.891,14.38,14.001,13.749,0.8399999999999999,0.5109999999999992,1.350999999999999,0.2519999999999989,0.37900000000000134,0.6310000000000002
SDSSp J030136.53+002057.9,L1:,71.0,,,,15.576,15.272,,,,0.30400000000000027,,
SDSSp J030321.24-000938.2,L0,70.0,16.12,15.609,14.88,14.666,14.458,0.511000000000001,0.7289999999999992,1.2400000000000002,0.20800000000000018,0.2140000000000004,0.4220000000000006
SDSSp J032817.38+003257.2,L2.5:,72.5,15.988,14.975,14.161,13.643,13.349,1.013,0.8140000000000001,1.827,0.2940000000000005,0.5179999999999989,0.8119999999999994
SDSSp J032817.38+003257.2,L3,73.0,15.988,14.975,14.161,13.643,13.349,1.013,0.8140000000000001,1.827,0.2940000000000005,0.5179999999999989,0.8119999999999994
SDSSp J033017.77+000047.8,L0:,70.0,16.52,15.881,15.525,15.255,14.996,0.6389999999999993,0.35599999999999987,0.9949999999999992,0.25900000000000034,0.2699999999999996,0.5289999999999999
SDSSp J033035.13-002534.5,L4,74.0,15.311,14.42,13.837,13.281,13.059,0.891,0.5830000000000002,1.4740000000000002,0.2220000000000013,0.5559999999999992,0.7780000000000005
SDSSp J033035.13-002534.5,L6.5,76.5,15.311,14.42,13.837,13.281,13.059,0.891,0.5830000000000002,1.4740000000000002,0.2220000000000013,0.5559999999999992,0.7780000000000005
SDSSp J041320.38-011424.9,L0.5,70.5,15.303,14.657,14.135,13.78,13.541,0.6460000000000008,0.5220000000000002,1.168000000000001,0.238999999999999,0.3550000000000004,0.5939999999999994
SDSSp J104325.10+000148.2,L3,73.0,15.935,15.208,14.472,14.133,13.84,0.7270000000000003,0.7360000000000007,1.463000000000001,0.29299999999999926,0.3390000000000004,0.6319999999999997
SDSSp J125737.26-011336.1,L4,74.0,15.941,14.722,14.123,13.514,13.239,1.2190000000000012,0.5990000000000002,1.8180000000000014,0.2749999999999986,0.609,0.8839999999999986
SDSSp J125737.26-011336.1,L5,75.0,15.941,14.722,14.123,13.514,13.239,1.2190000000000012,0.5990000000000002,1.8180000000000014,0.2749999999999986,0.609,0.8839999999999986
SDSSp J131415.52-000848.1,L3.5:,73.5,16.62,16.168,15.295,14.803,14.588,0.45200000000000173,0.8729999999999993,1.325000000000001,0.21500000000000163,0.4919999999999991,0.7070000000000007
SDSSp J144001.82+002145.8,L1,71.0,15.948,15.08,14.598,14.112,13.856,0.8680000000000003,0.4819999999999993,1.3499999999999996,0.2560000000000002,0.48600000000000065,0.7420000000000009
SDSSp J144600.60+002452.0,L5,75.0,15.894,14.514,13.935,13.238,12.944,1.3800000000000008,0.5789999999999988,1.9589999999999996,0.2939999999999987,0.697000000000001,0.9909999999999997
SDSSp J144600.60+002452.0,L6,76.0,15.894,14.514,13.935,13.238,12.944,1.3800000000000008,0.5789999999999988,1.9589999999999996,0.2939999999999987,0.697000000000001,0.9909999999999997
SDSSp J164010.59+003721.8,L0,70.0,16.53,15.694,15.184,15.176,14.91,0.8360000000000003,0.5100000000000016,1.3460000000000019,0.266,0.007999999999999119,0.27399999999999913
SDSSp J225529.09-003433.4,L0:,70.0,15.65,14.756,14.437,14.033,13.828,0.8940000000000001,0.31900000000000084,1.213000000000001,0.20500000000000007,0.4039999999999999,0.609
SIMP J013656.5+093347.3,T2,82.0,13.455,12.771,12.562,11.944,11.001,0.6839999999999993,0.2090000000000014,0.8930000000000007,0.9430000000000014,0.6179999999999986,1.561
SIMP J013656.5+093347.3,T2.5,82.5,13.455,12.771,12.562,11.944,11.001,0.6839999999999993,0.2090000000000014,0.8930000000000007,0.9430000000000014,0.6179999999999986,1.561
SIMP J1501530-013506,L4.5,74.5,16.081,14.952,14.257,13.526,13.21,1.1289999999999996,0.6950000000000003,1.8239999999999998,0.31599999999999895,0.7309999999999999,1.0469999999999988
SIMP J1619275+031350,T2.5,82.5,15.454,15.022,15.015,14.267,13.236,0.4320000000000004,0.006999999999999673,0.43900000000000006,1.0309999999999988,0.7480000000000011,1.779
SIPS J0050-1538,L0.5,70.5,13.779,13.077,12.647,12.337,12.09,0.702,0.4299999999999997,1.1319999999999997,0.2469999999999999,0.3100000000000005,0.5570000000000004
SIPS J0050-1538,L1:,71.0,13.779,13.077,12.647,12.337,12.09,0.702,0.4299999999999997,1.1319999999999997,0.2469999999999999,0.3100000000000005,0.5570000000000004
SIPS J0058-0651,L0,70.0,14.311,13.444,12.904,12.545,12.248,0.8669999999999991,0.5400000000000009,1.407,0.2970000000000006,0.359,0.6560000000000006
SIPS J0058-0651,L0.6 INT-G,70.6,14.311,13.444,12.904,12.545,12.248,0.8669999999999991,0.5400000000000009,1.407,0.2970000000000006,0.359,0.6560000000000006
